date,pm2.5_avg,humidity,temperature,pressure
2023-09-06 00:00:00+00:00,38.37660944206009,34.0,76.367,896.472
2023-09-07 00:00:00+00:00,36.980257510729615,37.834,79.0,894.628
2023-09-08 00:00:00+00:00,32.1706008583691,41.833,76.8,894.184
2023-09-09 00:00:00+00:00,13.691666666666666,42.3,72.966,892.905
2023-09-10 00:00:00+00:00,14.983333333333334,48.267,67.133,892.071
2023-09-11 00:00:00+00:00,20.925,39.7,62.433,895.173
2023-09-12 00:00:00+00:00,24.541666666666664,47.867,66.6,894.157
2023-09-13 00:00:00+00:00,46.13412017167382,65.567,64.4,897.654
2023-09-14 00:00:00+00:00,9.041666666666668,51.633,62.1,898.371
2023-09-15 00:00:00+00:00,26.866666666666667,45.2,65.4,899.169
2023-09-16 00:00:00+00:00,25.833333333333336,40.934,66.233,898.828
2023-09-17 00:00:00+00:00,24.8,39.834,68.934,896.345
2023-09-19 00:00:00+00:00,13.95,40.434,64.133,899.25
2023-09-20 00:00:00+00:00,20.666666666666664,48.433,63.433,901.671
2023-09-21 00:00:00+00:00,32.325751072961374,44.867,68.534,899.659
2023-09-22 00:00:00+00:00,31.705150214592273,41.067,68.967,900.92
2023-09-23 00:00:00+00:00,33.411802575107295,44.266,68.7,901.353
2023-09-24 00:00:00+00:00,21.7,45.8,70.133,900.501
2023-09-25 00:00:00+00:00,17.566666666666666,43.034,67.166,898.784
2023-09-26 00:00:00+00:00,34.65300429184549,53.234,68.133,899.339
2023-09-27 00:00:00+00:00,34.96330472103004,49.334,61.933,902.243
2023-09-28 00:00:00+00:00,35.11845493562232,45.4,64.8,902.135
2023-09-29 00:00:00+00:00,44.73776824034336,39.4,68.0,899.993
2023-09-30 00:00:00+00:00,41.47961373390558,40.533,69.6,897.464
2023-10-01 00:00:00+00:00,41.63476394849786,43.133,66.933,895.621
2023-10-02 00:00:00+00:00,17.566666666666666,57.166,65.767,895.142
2023-10-03 00:00:00+00:00,29.96666666666667,58.7,65.833,895.87
2023-10-04 00:00:00+00:00,30.483333333333334,64.667,61.9,900.77
2023-10-05 00:00:00+00:00,33.87725321888412,68.0,55.233,902.983
2023-10-06 00:00:00+00:00,32.325751072961374,51.966,54.9,902.837
2023-10-07 00:00:00+00:00,27.9,48.0,57.1,899.525
2023-10-08 00:00:00+00:00,28.93333333333333,46.0,56.966,901.636
2023-10-09 00:00:00+00:00,36.35965665236051,47.966,57.167,896.081
2023-10-10 00:00:00+00:00,15.241666666666667,42.033,59.767,897.262
2023-10-11 00:00:00+00:00,19.89166666666667,48.667,58.567,897.19
2023-10-12 00:00:00+00:00,28.416666666666664,46.334,54.666,903.599
2023-10-13 00:00:00+00:00,20.40833333333333,45.433,61.166,904.852
2023-10-14 00:00:00+00:00,41.94506437768241,45.334,54.933,901.527
2023-10-15 00:00:00+00:00,44.11716738197425,42.966,58.467,900.566
2023-10-16 00:00:00+00:00,37.60085836909872,38.166,63.733,891.667
2023-10-17 00:00:00+00:00,75.86708542713568,59.6,59.034,895.064
2023-10-18 00:00:00+00:00,44.42746781115879,49.567,61.966,898.444
2023-10-19 00:00:00+00:00,52.80557939914163,67.466,60.1,896.294
2023-10-20 00:00:00+00:00,36.35965665236051,62.1,49.867,902.309
2023-10-21 00:00:00+00:00,37.44570815450644,55.5,51.333,902.287
2023-10-22 00:00:00+00:00,45.978969957081546,52.933,54.133,901.965
2023-10-23 00:00:00+00:00,43.96201716738197,50.4,57.0,904.337
2023-10-24 00:00:00+00:00,50.78862660944206,47.267,59.167,899.019
2023-10-25 00:00:00+00:00,51.87467811158798,48.466,60.9,897.962
2023-10-26 00:00:00+00:00,45.0480686695279,48.334,60.258,899.195
2023-10-27 00:00:00+00:00,48.46137339055794,50.0,59.8,899.053
2023-10-28 00:00:00+00:00,59.32188841201717,51.834,59.067,898.611
2023-10-29 00:00:00+00:00,53.271030042918454,48.033,60.067,899.051
2023-10-30 00:00:00+00:00,73.09723618090452,39.9,61.966,901.524
2023-10-31 00:00:00+00:00,44.42746781115879,43.4,60.666,906.922
2023-11-01 00:00:00+00:00,59.94248927038626,46.9,57.733,904.312
2023-11-02 00:00:00+00:00,77.59824120603015,47.433,57.709,900.474
2023-11-03 00:00:00+00:00,82.44547738693467,47.267,61.133,898.254
2023-11-04 00:00:00+00:00,77.4251256281407,63.0,58.9,898.135
2023-11-05 00:00:00+00:00,40.70386266094421,48.466,53.133,900.17
2023-11-06 00:00:00+00:00,49.39227467811159,48.0,53.933,898.283
2023-11-07 00:00:00+00:00,71.19296482412061,51.233,57.834,897.957
2023-11-08 00:00:00+00:00,26.866666666666667,33.133,51.0,903.79
2023-11-09 00:00:00+00:00,46.59957081545064,36.633,49.0,901.819
2023-11-10 00:00:00+00:00,62.269742489270385,45.967,52.633,898.676
2023-11-11 00:00:00+00:00,59.32188841201717,45.0,53.733,904.872
2023-11-12 00:00:00+00:00,78.1175879396985,50.5,52.567,904.511
2023-11-13 00:00:00+00:00,71.36608040201006,43.767,57.0,902.918
2023-11-14 00:00:00+00:00,67.23454935622318,41.967,56.933,899.31
2023-11-15 00:00:00+00:00,43.1862660944206,63.166,58.267,896.935
2023-11-17 00:00:00+00:00,51.25407725321889,63.466,58.1,892.067
2023-11-18 00:00:00+00:00,36.04935622317596,48.767,50.867,898.058
2023-11-19 00:00:00+00:00,41.16931330472103,44.767,55.633,892.794
2023-11-20 00:00:00+00:00,20.666666666666664,42.566,62.633,883.728
2023-11-21 00:00:00+00:00,24.28333333333333,57.534,48.4,885.967
2023-11-22 00:00:00+00:00,8.783333333333333,40.4,47.9,900.636
2023-11-23 00:00:00+00:00,48.30622317596567,49.166,41.666,901.934
2023-11-24 00:00:00+00:00,60.718240343347645,46.234,47.0,894.973
2023-11-25 00:00:00+00:00,60.25278969957081,53.034,47.433,895.583
2023-11-26 00:00:00+00:00,63.66609442060086,45.5,52.8,891.334
2023-11-27 00:00:00+00:00,23.766666666666666,34.034,60.633,885.959
2023-11-29 00:00:00+00:00,41.47961373390558,40.166,36.966,902.355
2023-11-30 00:00:00+00:00,61.18369098712447,46.1,39.933,902.534
2023-12-01 00:00:00+00:00,46.9098712446352,41.933,41.633,903.764
2023-12-02 00:00:00+00:00,69.63492462311558,49.5,41.833,903.793
2023-12-03 00:00:00+00:00,65.06244635193133,48.034,42.0,903.947
2023-12-04 00:00:00+00:00,93.87110552763818,45.433,43.1,904.486
2023-12-05 00:00:00+00:00,77.7713567839196,43.567,42.467,903.645
2023-12-06 00:00:00+00:00,160.49157007376186,45.8,50.633,900.668
2023-12-07 00:00:00+00:00,110.37676501580611,59.367,49.8,896.226
2023-12-08 00:00:00+00:00,68.94246231155779,49.733,50.666,899.878
2023-12-09 00:00:00+00:00,58.235836909871246,50.133,48.666,900.381
2023-12-10 00:00:00+00:00,135.01717597471023,62.633,50.3,897.429
2023-12-11 00:00:00+00:00,46.13412017167382,55.034,45.333,902.652
2023-12-12 00:00:00+00:00,72.40477386934673,46.067,52.8,900.005
2023-12-13 00:00:00+00:00,124.554478398314,65.533,50.733,892.993
2023-12-14 00:00:00+00:00,89.8894472361809,60.367,50.133,894.718
2023-12-15 00:00:00+00:00,45.82381974248927,55.166,41.334,902.783
2023-12-16 00:00:00+00:00,63.20064377682404,55.433,42.0,906.824
2023-12-17 00:00:00+00:00,80.19497487437185,56.3,40.2,902.796
2023-12-18 00:00:00+00:00,8.008333333333335,45.233,35.2,906.938
2023-12-19 00:00:00+00:00,41.3244635193133,45.767,31.833,906.169
2023-12-20 00:00:00+00:00,52.34012875536481,48.7,31.934,907.322
2023-12-21 00:00:00+00:00,77.94447236180905,49.8,32.633,904.913
2023-12-22 00:00:00+00:00,116.6695468914647,50.534,39.267,894.498
2023-12-23 00:00:00+00:00,179.5328828828829,60.3,42.967,887.591
2023-12-24 00:00:00+00:00,30.741666666666667,60.034,36.233,888.575
2023-12-25 00:00:00+00:00,4.391666666666667,34.733,39.733,894.323
2023-12-26 00:00:00+00:00,32.94635193133047,43.633,49.6,899.15
2023-12-27 00:00:00+00:00,54.51223175965666,52.166,45.5,905.072
2023-12-28 00:00:00+00:00,58.235836909871246,54.133,43.267,900.024
2023-12-29 00:00:00+00:00,21.7,35.733,42.133,905.407
2023-12-30 00:00:00+00:00,42.5656652360515,41.966,38.2,905.606
2023-12-31 00:00:00+00:00,66.4587982832618,48.0,37.9,902.677
2024-01-01 00:00:00+00:00,91.10125628140705,48.4,37.7,902.332
2024-01-02 00:00:00+00:00,64.28669527896997,48.0,38.0,903.288
2024-01-03 00:00:00+00:00,89.8894472361809,48.166,41.233,895.5
2024-01-04 00:00:00+00:00,94.73668341708543,53.434,42.233,896.547
2024-01-05 00:00:00+00:00,55.28798283261803,56.033,46.233,895.113
2024-01-06 00:00:00+00:00,33.87725321888412,56.5,45.233,896.705
2024-01-07 00:00:00+00:00,27.641666666666666,45.7,37.633,905.436
2024-01-08 00:00:00+00:00,45.668669527896995,46.3,40.0,900.709
2024-01-09 00:00:00+00:00,64.28669527896997,45.3,48.534,897.361
2024-01-10 00:00:00+00:00,63.97639484978541,48.433,49.233,893.337
2024-01-11 00:00:00+00:00,65.99334763948497,56.533,49.0,897.096
2024-01-12 00:00:00+00:00,54.977682403433484,61.933,45.767,889.293
2024-01-13 00:00:00+00:00,31.860300429184548,63.267,43.933,884.698
2024-01-14 00:00:00+00:00,32.01545064377682,46.767,39.6,890.398
2024-01-15 00:00:00+00:00,47.68562231759657,55.133,33.0,898.506
2024-01-18 00:00:00+00:00,89.71633165829145,56.933,46.566,901.121
2024-01-19 00:00:00+00:00,71.01984924623116,52.034,43.267,902.331
2024-01-20 00:00:00+00:00,88.67763819095478,53.8,44.133,901.177
2024-01-21 00:00:00+00:00,93.87110552763818,52.7,47.2,900.796
2024-01-22 00:00:00+00:00,78.81005025125629,57.466,50.967,897.767
2024-01-23 00:00:00+00:00,6.716666666666667,65.067,40.167,901.045
2024-01-24 00:00:00+00:00,59.787339055794,61.966,39.966,896.24
2024-01-25 00:00:00+00:00,22.991666666666667,57.0,35.966,900.833
2024-01-26 00:00:00+00:00,106.81338250790307,59.534,32.7,897.978
2024-01-27 00:00:00+00:00,134.03155953635405,59.5,35.9,890.125
2024-01-28 00:00:00+00:00,92.31306532663316,57.633,35.034,895.096
2024-01-29 00:00:00+00:00,50.78862660944206,48.133,33.367,900.931
2024-01-30 00:00:00+00:00,104.23561643835617,58.567,35.8,905.416
2024-01-31 00:00:00+00:00,45.978969957081546,47.6,29.334,907.911
2024-02-01 00:00:00+00:00,69.63492462311558,48.733,26.733,904.704
2024-02-02 00:00:00+00:00,89.37010050251257,49.466,25.767,898.924
2024-02-03 00:00:00+00:00,106.35848261327713,49.0,27.1,899.273
2024-02-04 00:00:00+00:00,142.3713909378293,57.9,37.0,899.55
2024-02-05 00:00:00+00:00,122.35579557428872,53.933,39.067,895.102
2024-02-06 00:00:00+00:00,50.16802575107296,50.933,41.933,890.03
2024-02-07 00:00:00+00:00,26.608333333333334,44.6,50.0,895.619
2024-02-08 00:00:00+00:00,54.04678111587984,51.967,42.567,900.76
2024-02-09 00:00:00+00:00,56.37403433476395,50.534,47.766,898.255
2024-02-10 00:00:00+00:00,47.99592274678112,49.933,46.966,899.988
2024-02-11 00:00:00+00:00,53.581330472103005,50.433,43.166,903.157
2024-02-12 00:00:00+00:00,65.99334763948497,47.2,44.1,904.769
2024-02-13 00:00:00+00:00,58.54613733905579,45.334,44.966,901.23
2024-02-14 00:00:00+00:00,70.5005025125628,43.233,48.0,897.589
2024-02-15 00:00:00+00:00,74.30904522613065,52.633,54.2,893.474
2024-02-17 00:00:00+00:00,50.78862660944206,58.7,49.834,895.08
2024-02-18 00:00:00+00:00,70.15427135678392,56.667,47.8,897.003
2024-02-19 00:00:00+00:00,7.491666666666667,42.067,48.3,898.663
2024-02-20 00:00:00+00:00,54.20193133047211,44.767,46.933,898.002
2024-02-21 00:00:00+00:00,40.39356223175966,42.758,44.0,900.74
2024-02-22 00:00:00+00:00,80.19497487437185,44.867,47.666,900.067
2024-02-23 00:00:00+00:00,41.47961373390558,51.367,49.0,898.149
2024-02-24 00:00:00+00:00,39.92811158798283,50.4,41.767,903.532
2024-02-25 00:00:00+00:00,20.15,39.966,40.133,902.572
2024-02-26 00:00:00+00:00,14.725,38.267,34.933,906.289
2024-02-27 00:00:00+00:00,33.25665236051502,40.334,32.9,903.89
2024-02-28 00:00:00+00:00,25.833333333333336,34.966,31.933,904.16
2024-02-29 00:00:00+00:00,46.59957081545064,35.3,33.4,905.601
2024-03-01 00:00:00+00:00,77.25201005025127,36.067,35.133,904.141
2024-03-02 00:00:00+00:00,73.09723618090452,34.334,38.9,900.613
2024-03-03 00:00:00+00:00,91.44748743718593,37.0,39.8,894.571
2024-03-04 00:00:00+00:00,87.98517587939699,35.867,46.633,893.541
2024-03-05 00:00:00+00:00,62.11459227467812,37.7,48.667,894.889
2024-03-06 00:00:00+00:00,105.90358271865121,41.067,48.5,894.543
2024-03-07 00:00:00+00:00,49.85772532188841,50.034,50.833,891.422
2024-03-08 00:00:00+00:00,35.42875536480687,59.633,42.055,893.595
2024-03-09 00:00:00+00:00,53.42618025751073,46.4,43.166,894.266
2024-03-10 00:00:00+00:00,55.28798283261803,42.666,47.966,892.578
2024-03-11 00:00:00+00:00,51.87467811158798,46.4,45.4,899.137
2024-03-12 00:00:00+00:00,56.0637339055794,41.7,40.867,903.154
2024-03-13 00:00:00+00:00,64.75214592274678,37.45,42.0,902.013
2024-03-14 00:00:00+00:00,52.65042918454936,38.034,46.9,899.417
2024-03-15 00:00:00+00:00,68.5962311557789,37.933,55.1,895.399
2024-04-30 00:00:00+00:00,28.93333333333333,33.633,69.1,898.054
2024-05-01 00:00:00+00:00,27.9,37.9,69.067,895.386
2024-05-02 00:00:00+00:00,25.833333333333336,38.7,70.434,890.399
2024-05-03 00:00:00+00:00,20.666666666666664,66.267,64.867,885.466
2024-05-04 00:00:00+00:00,16.791666666666664,64.434,61.334,885.793
2024-05-05 00:00:00+00:00,25.833333333333336,61.4,59.834,887.974
2024-05-06 00:00:00+00:00,11.625,61.967,54.966,891.822
2024-05-07 00:00:00+00:00,26.608333333333334,66.3,57.5,891.59
2024-05-08 00:00:00+00:00,22.21666666666667,56.466,58.833,893.002
2024-05-09 00:00:00+00:00,17.308333333333334,55.2,55.867,899.565
2024-05-10 00:00:00+00:00,14.725,46.666,62.4,897.101
2024-05-11 00:00:00+00:00,29.96666666666667,49.933,60.1,899.238
2024-05-12 00:00:00+00:00,12.658333333333335,64.933,58.8,892.713
2024-05-13 00:00:00+00:00,22.21666666666667,59.867,60.733,889.782
2024-05-14 00:00:00+00:00,27.9,64.934,59.0,889.893
2024-05-15 00:00:00+00:00,7.2333333333333325,57.4,56.4,896.656
2024-05-16 00:00:00+00:00,33.87725321888412,61.633,57.6,898.336
2024-05-17 00:00:00+00:00,46.59957081545064,65.034,56.834,897.639
2024-05-18 00:00:00+00:00,13.175,36.0,52.633,897.23
2024-05-19 00:00:00+00:00,14.725,42.966,55.567,896.11
2024-05-20 00:00:00+00:00,24.28333333333333,48.5,57.0,895.866
2024-05-21 00:00:00+00:00,18.341666666666665,41.466,63.466,896.678
2024-05-22 00:00:00+00:00,36.82510729613734,50.466,61.233,898.315
2024-05-23 00:00:00+00:00,35.11845493562232,50.534,59.067,896.449
2024-05-24 00:00:00+00:00,19.633333333333333,52.1,64.4,894.096
2024-05-25 00:00:00+00:00,20.15,56.433,62.167,895.898
2024-05-26 00:00:00+00:00,10.075,64.867,59.267,894.444
2024-05-27 00:00:00+00:00,32.636051502145925,58.733,59.367,896.541
2024-05-28 00:00:00+00:00,20.925,55.566,64.9,898.455
2024-05-29 00:00:00+00:00,22.475,47.767,69.0,895.67
2024-05-30 00:00:00+00:00,36.20450643776824,48.1,69.133,896.235
2024-05-31 00:00:00+00:00,32.325751072961374,43.733,71.966,896.496
2024-06-01 00:00:00+00:00,36.82510729613734,48.334,69.2,894.708
2024-06-02 00:00:00+00:00,24.541666666666664,47.934,65.067,900.0
2024-06-03 00:00:00+00:00,17.825000000000003,43.733,69.034,900.073
2024-06-04 00:00:00+00:00,20.925,44.1,71.267,899.318
2024-06-05 00:00:00+00:00,30.225,42.1,69.467,899.4
2024-06-06 00:00:00+00:00,28.15833333333333,42.633,70.666,897.387
2024-06-07 00:00:00+00:00,22.991666666666667,35.7,74.3,896.742
2024-06-08 00:00:00+00:00,19.116666666666667,40.166,73.4,894.258
2024-06-09 00:00:00+00:00,34.0324034334764,57.466,67.733,894.563
2024-06-10 00:00:00+00:00,33.101502145922744,51.133,68.7,893.712
2024-06-11 00:00:00+00:00,33.25665236051502,48.1,69.0,895.19
2024-06-12 00:00:00+00:00,27.125,44.8,68.966,895.42
2024-06-13 00:00:00+00:00,27.383333333333333,41.767,72.6,896.678
2024-06-14 00:00:00+00:00,23.508333333333333,43.7,72.133,895.425
2024-06-15 00:00:00+00:00,26.35,39.867,72.267,893.554
2024-06-16 00:00:00+00:00,25.833333333333336,36.9,74.433,892.291
2024-06-17 00:00:00+00:00,29.19166666666667,40.666,76.2,896.193
2024-06-18 00:00:00+00:00,31.0,40.166,79.267,896.644
2024-06-19 00:00:00+00:00,34.0324034334764,39.934,73.867,898.932
2024-06-20 00:00:00+00:00,27.383333333333333,32.966,76.633,898.065
2024-06-21 00:00:00+00:00,21.958333333333336,46.033,71.566,895.333
2024-06-22 00:00:00+00:00,20.15,41.067,75.0,892.777
2024-06-23 00:00:00+00:00,17.825000000000003,36.666,72.367,892.12
2024-06-24 00:00:00+00:00,27.125,44.0,75.5,892.716
2024-06-25 00:00:00+00:00,28.93333333333333,37.933,76.4,892.279
